Player,Date,Number,Matches,Wins,Elo,Lefty Elo,Righty Elo,Hard Elo,Clay Elo,Grass Elo
Tobias Sonne,2017-03-13,228,1,0,1157.247602621216,1250,1250,1175.8549009286685,1250.0,1250.0
Gaston Tonello,2017-03-13,231,1,0,1192.1179356116206,1250,1250,1189.5733772226615,1250.0,1250.0
Eric Morris,2017-03-13,229,1,0,1216.9594620096996,1250,1250,1202.409500784473,1250.0,1250.0
Xiao Qi,2017-03-20,229,1,0,1148.6676928200832,1250,1250,1157.5023168588145,1250.0,1250.0
Peng Xiang Gong,2017-03-20,237,1,0,1192.8886120863333,1250,1250,1191.4277993969224,1250.0,1250.0
Jiajun Zhang,2017-03-20,240,1,0,1158.9728293883356,1250,1250,1160.1867341850543,1250.0,1250.0
Jorge Enrique Gonzalez Aramburu,2017-03-20,227,1,0,1214.39063848444,1250,1250,1198.460366688088,1250.0,1250.0
Yanais Laurent,2018-07-23,242,3,0,1146.1746281860176,1250,1250,1250.0,1097.1488567775425,1250.0
Fabio Costa,2017-04-03,240,1,0,1166.1100654219836,1250,1250,1250.0,1184.3368048899058,1250.0
Matteo Vialmin,2017-04-03,241,1,0,1184.3368048899058,1250,1250,1250.0,1184.3368048899058,1250.0
Pierre Louis Dodens,2017-04-03,246,1,0,1225.7129300949737,1250,1250,1250.0,1224.2067692988862,1250.0
Mateo Galdon,2017-04-03,272,1,0,1225.829203030132,1250,1250,1250.0,1179.3110412115864,1250.0
Carlos Arana,2017-04-03,240,1,0,1212.6925640970492,1250,1250,1250.0,1204.4463430008702,1250.0
Mykyta Mashtakov,2021-09-06,248,3,0,1172.6405635603212,1250,1250,1250.0,1145.4841503637094,1250.0
Illia Biloborodko,2022-09-15,4,3,0,1210.3538632256193,1250,1250,1238.135694332065,1211.4978849913552,1250.0
Domenico Scelzi,2017-04-10,240,1,0,1186.4659745860815,1250,1250,1250.0,1178.3263101471255,1250.0
Cing Yang Meng,2018-04-09,232,2,0,1159.9639801194182,1250,1250,1142.6272592406185,1250.0,1250.0
Artem Strokan,2017-10-16,229,8,0,964.1144880051878,1250,1250,1072.3395675328777,1040.8541240331647,1250.0
Rana Roop Singh Bhullar,2017-04-24,241,1,0,1204.1919740963149,1250,1250,1250.0,1195.022531662561,1250.0
Charles Force,2018-04-23,250,6,0,1109.7755309079512,1250,1250,1250.0,1066.8684514855952,1250.0
Andrea Del Federico,2023-04-16,247,11,0,1033.5919723129973,1250,1250,1214.7085283355982,987.7939233393311,1250.0
Sean Sculley,2017-05-01,228,1,0,1196.6287444785864,1250,1250,1250.0,1169.2937333293116,1250.0
Ryan Hardin,2017-05-01,241,1,0,1152.7046752076021,1250,1250,1250.0,1168.2783784294734,1250.0
Ki Su Jung,2017-05-15,240,3,0,1130.229978254842,1250,1250,1098.1340821350682,1250.0,1250.0
Sung Hun Kim,2017-05-01,238,1,0,1215.5025433924297,1250,1250,1200.2736982911765,1250.0,1250.0
Sung Jun Park,2018-08-13,240,2,0,1146.6962232847436,1250,1250,1126.1791579689973,1250.0,1250.0
Charly Zick,2018-10-15,237,2,0,1155.7378902786195,1250,1250,1176.2298621834632,1212.956193666669,1250.0
Mohamed Nazim Makhlouf,2021-10-04,246,2,0,1175.4472257491118,1250,1250,1197.4084454525218,1204.1454957064973,1250.0
Hyeong Jin Cho,2017-05-08,232,1,0,1166.6037054775525,1250,1250,1156.9548572643314,1250.0,1250.0
Yu Seob Kim,2017-05-08,235,1,0,1210.1624408589935,1250,1250,1197.3095899442505,1250.0,1250.0
Eun Chong Shin,2017-05-08,238,1,0,1216.1080554095588,1250,1250,1178.8223798336946,1250.0,1250.0
Alessandro Luisi,2017-09-04,254,2,0,1169.5940897382013,1250,1250,1250.0,1145.0757231365296,1250.0
Grigoriy Korobeynikov,2018-10-08,234,5,0,1053.204082179627,1250,1250,1052.1494470147657,1177.9064717897968,1250.0
Yurii Dzhavakian,2017-05-08,234,1,0,1203.2334765464054,1250,1250,1191.4493763060161,1250.0,1250.0
Azizbek Lukmanov,2017-05-15,233,2,0,1103.1623976567323,1250,1250,1159.0888952803143,1174.980597922269,1250.0
Ju Hae Moon,2017-05-15,239,1,0,1205.402977332623,1250,1250,1191.7021356031082,1250.0,1250.0
Olivier Duberville,2017-05-15,241,1,0,1213.1757210146443,1250,1250,1250.0,1199.590375451757,1250.0
Andrea Trapani,2018-06-11,238,2,0,1209.6509778975742,1250,1250,1250.0,1195.26002923696,1250.0
Curtis Clarke,2017-10-16,240,3,0,1152.1065272845874,1250,1250,1154.2207255207793,1250.0,1189.944029749636
Kevin Portmann,2017-06-12,233,1,0,1229.6125670909894,1250,1250,1250.0,1216.792343442637,1250.0
Sean Hodkin,2018-05-21,233,3,0,1065.899850001975,1250,1250,1119.6175228647292,1250.0,1184.3368048899058
Max Stewart,2017-06-12,241,1,0,1209.7558306500048,1250,1250,1250.0,1250.0,1198.1166316449696
Federico Cecconi,2017-06-19,246,1,0,1201.992949539831,1250,1250,1250.0,1182.1221673642747,1250.0
Lorenzo Santini,2017-06-19,236,1,0,1151.677144503661,1250,1250,1250.0,1166.5924435392374,1250.0
Victor Girat Magin,2017-06-19,236,1,0,1230.159444357401,1250,1250,1250.0,1216.396809454318,1250.0
Timur Sottimov,2019-06-17,259,2,0,1145.369895807527,1250,1250,1135.435928403027,1250.0,1250.0
Andrew Ruppli,2017-06-26,239,1,0,1215.409439278251,1250,1250,1250.0,1206.0138119048647,1250.0
Jan Simon Vrbsky,2017-07-03,237,1,0,1194.178012268489,1250,1250,1250.0,1188.9704346163228,1250.0
Amer Naow,2020-03-06,2,2,0,1129.0148499578556,1250,1250,1183.3256977358099,1164.879902773731,1250.0
Milan Radojkovic,2020-03-09,249,5,0,998.6014048691236,1250,1250,1035.092904029137,1169.975404524243,1250.0
Michele Cappellacci,2018-07-09,240,2,0,1147.633711836759,1250,1250,1250.0,1152.7223078563634,1250.0
Jannik Opitz,2023-07-10,242,2,0,1154.1161247148666,1250,1250,1250.0,1141.0305367695753,1250.0
Arnd Weyhausen,2017-07-10,240,1,0,1185.137592877795,1250,1250,1250.0,1183.1495518866334,1250.0
Ramazan Nureev,2018-09-10,241,2,0,1154.6570138516638,1250,1250,1181.7534562119413,1190.2687077006028,1250.0
Andres Ariel Fernandez Lopez,2017-08-07,240,2,0,1132.955216517917,1250,1250,1250.0,1108.69913050559,1250.0
Sameer Kumar,2017-07-10,243,1,0,1202.4217912091433,1250,1250,1198.4385182412072,1250.0,1250.0
Jordan Parker,2018-07-09,228,4,0,1065.7046604099385,1250,1250,1051.8999172269941,1250.0,1250.0
Eric Ahren Moonga,2018-07-09,233,2,0,1106.249246628606,1250,1250,1250.0,1106.0038139578146,1250.0
Arvid Nordquist,2017-07-10,236,1,0,1166.534656934487,1250,1250,1250.0,1172.4863536115615,1250.0
Rocco Savin,2017-09-11,233,2,0,1166.4753558010411,1250,1250,1250.0,1152.755333007219,1250.0
Timur Maulenov,2023-09-25,248,10,0,1003.3077891828112,1250,1250,1043.5557380098057,1086.4696313597435,1250.0
Michiel De Krom,2018-07-16,241,2,0,1198.476438521544,1250,1250,1250.0,1187.115576398206,1250.0
Maciej Lorenz,2017-07-17,246,1,0,1181.143995332879,1250,1250,1250.0,1175.994152886638,1250.0
Jakub Grzegorczyk,2017-07-17,243,1,0,1170.1599012466295,1250,1250,1250.0,1178.044915757227,1250.0
Jakub Gewert,2017-07-17,240,1,0,1152.6157896330435,1250,1250,1250.0,1147.912057784977,1250.0
Norbert Tadyszak,2018-06-04,234,2,0,1174.3959619143554,1250,1250,1250.0,1169.0970707343577,1250.0
Malik Bhatnagar,2017-07-17,230,1,0,1203.7325956203097,1250,1250,1191.1165124152622,1250.0,1250.0
Sebastien Collard,2018-07-16,234,2,0,1114.4862492915943,1250,1250,1095.8333887054284,1250.0,1250.0
Pyry Hyrkkonen,2017-07-24,245,1,0,1210.619886493197,1250,1250,1250.0,1198.453006958259,1250.0
Ricardo David Mayagoitia,2017-07-24,233,1,0,1184.6784706885192,1250,1250,1250.0,1177.0820415053543,1250.0
Aaro Pollanen,2017-07-24,236,1,0,1172.7469903151082,1250,1250,1250.0,1175.1019557111877,1250.0
Patrick Kaukovalta,2023-11-21,1,5,0,1172.2882500832127,1250,1250,1174.5775162734187,1188.0515016319669,1250.0
Antonin Stepanek,2017-07-24,249,1,0,1205.9885891295846,1250,1250,1250.0,1197.4089068508554,1250.0
Kushaan Nath,2017-07-24,244,1,0,1165.3568789356568,1250,1250,1166.3092408898995,1250.0,1250.0
Christopher Rosensteel,2017-07-24,249,1,0,1167.2047278232442,1250,1250,1161.3165204500947,1250.0,1250.0
Jason Jeremy Hildebrandt,2017-07-24,249,1,0,1239.0766131077676,1250,1250,1250.0,1216.5146538128956,1250.0
Mousheg Hovhannisyan,2017-10-09,228,4,0,1086.3109507699203,1250,1250,1060.0445924688202,1250.0,1250.0
Ryan Goetz,2022-10-31,237,2,0,1165.651840459362,1250,1250,1140.395598557098,1250.0,1250.0
Oleksandr Bielinskyi,2018-05-14,241,4,0,1063.618307782309,1250,1250,1200.3818336073537,1075.3634875177863,1250.0
Bruno Mardones,2017-09-18,244,3,0,1099.9096179715211,1250,1250,1093.7300720118546,1250.0,1250.0
Mario Mansilla Diez,2022-11-21,243,2,0,1178.1774763134454,1250,1250,1186.107581364317,1219.5969394621068,1250.0
Janos Zibrat,2017-08-07,232,1,0,1184.3368048899058,1250,1250,1184.3368048899058,1250.0,1250.0
David Lucas Ambrozic,2018-08-06,228,3,0,1107.1211956909995,1250,1250,1110.2450466128637,1204.294300221218,1250.0
Raheel Manji,2017-08-07,191,1,0,1234.863415704374,1250,1250,1224.622548098664,1250.0,1250.0
Iznaur Akhmaev,2017-08-14,228,1,0,1157.4661971564644,1250,1250,1250.0,1156.7521395798765,1250.0
George Jecminek,2017-08-14,249,1,0,1216.423154152797,1250,1250,1200.9874726590906,1250.0,1250.0
Alexander Day,2018-08-13,241,2,0,1166.3322207780593,1250,1250,1154.8165047936718,1250.0,1250.0
Joaquin Caballer,2017-08-14,244,1,0,1213.2532547770434,1250,1250,1250.0,1196.2351762012204,1250.0
Rahim Esmail,2017-08-14,247,1,0,1210.4313701314957,1250,1250,1194.8485399109952,1250.0,1250.0
Patrick Walker,2017-08-14,243,1,0,1202.8132436749288,1250,1250,1184.6426139125556,1250.0,1250.0
Henry Choi,2017-08-14,246,1,0,1227.4583136962158,1250,1250,1218.1470707292892,1250.0,1250.0
Toni Simonovic,2017-08-21,236,1,0,1177.491357071446,1250,1250,1250.0,1170.380682989259,1250.0
Lukas Smolak,2017-08-28,237,1,0,1174.3201195025242,1250,1250,1250.0,1173.5314920963492,1250.0
Francesco Moncagatto,2017-09-04,243,1,0,1223.2976931690946,1250,1250,1250.0,1216.7790299376634,1250.0
Leonard Von Hindte,2018-07-09,241,2,0,1145.9651130803586,1250,1250,1250.0,1131.6578513250474,1250.0
Mikhail Korovin,2017-09-04,237,1,0,1184.4325841608047,1250,1250,1177.1055089386791,1250.0,1250.0
Jose Juarez Caro,2018-09-03,230,2,0,1148.1946389264208,1250,1250,1135.9387096992723,1250.0,1250.0
Spencer Furman,2017-09-11,236,1,0,1182.4868878054276,1250,1250,1166.9572987774732,1250.0,1250.0
Umut Akkoyun,2018-09-10,228,2,0,1107.4727582186504,1250,1250,1095.8877656285572,1250.0,1250.0
Mihailo Samardzija,2017-09-11,227,1,0,1149.8967925841512,1250,1250,1250.0,1148.172794219079,1250.0
Matthew Foster Estwick,2022-09-16,1,2,0,1119.715210993684,1250,1250,1123.681092570195,1250.0,1250.0
Seung Ri Choi,2017-09-18,236,1,0,1186.8704493788905,1250,1250,1178.610993397994,1250.0,1250.0
Dae Hee Lee,2017-09-18,250,1,0,1174.218924738117,1250,1250,1182.742200823928,1250.0,1250.0
Dong Hak Sin,2018-08-13,282,2,0,1211.042127426986,1250,1250,1184.7165609509575,1250.0,1250.0
Jun Sang Park,2017-09-18,280,1,0,1204.208315975362,1250,1250,1189.943758045554,1250.0,1250.0
Ioan Dan Abrudan,2017-09-18,250,1,0,1203.6724077201038,1250,1250,1250.0,1183.3409387694094,1250.0
Daniele Catini,2017-09-25,232,1,0,1193.8295246207979,1250,1250,1250.0,1190.9423315108509,1250.0
Alessandro Procopio,2017-09-25,240,1,0,1205.4917798758336,1250,1250,1250.0,1200.492527297484,1250.0
Giuliano Benedetti,2017-09-25,238,1,0,1222.218540993301,1250,1250,1250.0,1212.0810715703171,1250.0
Tadiwa Chinamo,2017-10-02,228,1,0,1169.1628327549336,1250,1250,1162.1578384734312,1250.0,1250.0
Cesar Antonio Gomez Diaz,2017-10-02,243,1,0,1209.2473869305045,1250,1250,1201.4344012851072,1250.0,1250.0
David Argasinski,2017-10-02,244,1,0,1166.5670843159437,1250,1250,1176.4003096399008,1250.0,1250.0
Akram El Sallaly,2017-10-02,279,1,0,1227.8895503746187,1250,1250,1210.7012981734483,1250.0,1250.0
Rodion Pak,2017-10-02,236,1,0,1160.3409708196866,1250,1250,1250.0,1176.6014249094487,1250.0
Pavel Filin,2017-10-09,234,2,0,1173.8195323036393,1250,1250,1205.1976693767106,1194.780514568765,1250.0
Timothy Sah,2017-10-09,233,1,0,1218.4678949672223,1250,1250,1214.5700847374283,1250.0,1250.0
Santiago Besada,2017-10-09,244,1,0,1199.4261591304771,1250,1250,1250.0,1190.2201434764534,1250.0
Juan Pablo Grassi Mazzuchi,2017-10-09,236,1,0,1150.8359272538748,1250,1250,1250.0,1159.427351487667,1250.0
Sven Lemstra,2018-10-15,234,2,0,1167.1716252135382,1250,1250,1154.0512267676838,1250.0,1250.0
Daniil Zarichanskyy,2018-06-11,232,2,0,1161.5616751483678,1250,1250,1175.4551231230628,1250.0,1184.8300770665073
Eric Samuelsson,2018-10-22,237,2,0,1166.5562378377529,1250,1250,1151.5115434169593,1250.0,1250.0
Jack Vance,2017-10-16,228,1,0,1165.401520010806,1250,1250,1165.229336262254,1250.0,1250.0
Daniel Guccione,2017-10-23,228,1,0,1163.4278924107293,1250,1250,1160.244609915189,1250.0,1250.0
William Ma,2019-10-28,244,4,0,1070.7538904556866,1250,1250,1041.2635235181438,1250.0,1250.0
Artem Vu,2017-10-23,254,1,0,1175.796384600918,1250,1250,1184.3368048899058,1250.0,1250.0
Joel Kielbowicz,2017-10-23,245,1,0,1179.0084011342085,1250,1250,1168.7820149156407,1250.0,1250.0
Cameron Silverman,2017-10-30,236,1,0,1188.4697683543943,1250,1250,1183.9277686640648,1250.0,1250.0
Jack Murray,2017-10-30,232,1,0,1223.239564337464,1250,1250,1212.7985234211587,1250.0,1250.0
Ralph Regus,2017-10-30,229,1,0,1205.6158915121496,1250,1250,1187.9041979755498,1250.0,1250.0
Marcus Mansson,2017-10-30,232,1,0,1223.2877980942126,1250,1250,1209.067723186655,1250.0,1250.0
Martin Fekiac,2018-11-05,240,2,0,1163.2738184327388,1250,1250,1126.1329335020985,1250.0,1250.0
David Juras,2019-06-17,240,2,0,1174.232698075432,1250,1250,1199.377474545142,1181.7172612290028,1250.0
Armaan Bhatia,2017-11-13,240,1,0,1154.2660310604747,1250,1250,1147.9876441894337,1250.0,1250.0
Dhakshineswar Suresh,2019-02-04,222,4,0,1060.0212584345898,1250,1250,1042.6883448628857,1250.0,1250.0
Roberto Marelli,2017-11-13,244,1,0,1189.7718430536474,1250,1250,1183.2021262230346,1250.0,1250.0
Pietro Mugelli,2017-11-13,248,1,0,1181.1056377628192,1250,1250,1173.3623725787547,1250.0,1250.0
Luca Gelhardt,2018-03-19,229,2,0,1125.3745210350255,1250,1250,1173.4782381696332,1184.3368048899058,1250.0
Oliver Hudson,2017-11-13,237,1,0,1174.4035724108912,1250,1250,1250.0,1167.2457098395355,1250.0
Carlos  Cuevas,2017-11-13,241,1,0,1206.8479484867432,1250,1250,1250.0,1205.0680608691337,1250.0
Caleb Chakravarthi,2022-02-07,276,3,0,1104.1953470994947,1250,1250,1093.5949063594442,1250.0,1250.0
Masaki Osafune,2018-02-19,243,2,0,1125.7073370782177,1250,1250,1113.470950039535,1250.0,1250.0
Shohei Chikami,2023-10-23,242,2,0,1133.4277974423985,1250,1250,1115.4402105818658,1250.0,1250.0
Andrea Bolla,2017-11-20,248,1,0,1220.7479629478933,1250,1250,1208.4490575598347,1250.0,1250.0
Felipe Muzzi,2017-11-20,243,1,0,1189.9599667492798,1250,1250,1250.0,1185.5811972661647,1250.0
George Hime,2017-11-20,247,1,0,1184.441719593416,1250,1250,1250.0,1177.490107597305,1250.0
Pawin Jirapoomdaje,2017-11-20,227,1,0,1204.446156615157,1250,1250,1198.3099836125978,1250.0,1250.0
Phongsapak Kerdlaphee,2017-11-20,237,1,0,1150.7630744381136,1250,1250,1149.1234464509735,1250.0,1250.0
Nutdanai Sincharoenwattana,2017-11-20,234,1,0,1225.62088424537,1250,1250,1215.032169150765,1250.0,1250.0
Punnakrit Kritakara,2017-11-20,233,1,0,1178.518706862094,1250,1250,1172.6370979408766,1250.0,1250.0
Kittirat Kerdlaphee,2017-11-20,231,1,0,1206.385193358781,1250,1250,1196.5589659102072,1250.0,1250.0
Vorachon Rakpuangchon,2018-01-01,282,1,0,1240.2696599409462,1250,1250,1231.8194197300068,1250.0,1250.0
Pierre Debrosse,2018-01-01,245,1,0,1177.1510862200123,1250,1250,1175.791752161683,1250.0,1250.0
Julien Delaplane,2018-01-01,280,1,0,1182.151981497852,1250,1250,1152.2654370889354,1250.0,1250.0
Jason Taylor,2023-07-10,238,8,0,1003.3105229876521,1250,1250,1015.8127505104615,1148.4710243138265,1250.0
Akanit Pumjit,2018-01-08,228,1,0,1150.385931864866,1250,1250,1148.0721497533036,1250.0,1250.0
Finn Reynolds,2023-01-09,243,3,0,1222.1701162531479,1250,1250,1211.0387810301036,1250.0,1193.3801829875272
Thanapet Chanta,2023-01-09,243,5,0,1101.5144812577066,1250,1250,1070.8032974959215,1250.0,1250.0
Patrick Zahraj,2018-01-15,231,1,0,1194.9015132150125,1250,1250,1181.156970885112,1250.0,1250.0
Marlon Vankan,2023-09-18,238,3,0,1139.1615261770294,1250,1250,1223.6023950967078,1140.0929005158505,1250.0
Thomas Yaka Kofi Setodji,2018-03-26,247,2,0,1164.5475931383664,1250,1250,1140.0911524171074,1250.0,1250.0
Christopher G Haworth,2018-01-29,245,1,0,1218.7038349945196,1250,1250,1206.0469072936132,1250.0,1250.0
Arnau Dachs,2018-01-29,240,1,0,1216.9985803330028,1250,1250,1192.5630954895173,1250.0,1250.0
Xavier Lawrence,2018-02-02,4,1,0,1194.5087382829229,1250,1250,1178.4362381386704,1250.0,1250.0
Minjong Park,2018-02-02,4,1,0,1170.6807323516693,1250,1250,1250.0,1250.0,1184.3368048899058
Amir Hossein Badi,2018-02-03,4,1,0,1187.3099195943664,1250,1250,1184.6162453988825,1250.0,1250.0
Peter August Anker,2018-02-03,4,1,0,1184.3368048899058,1250,1250,1184.3368048899058,1250.0,1250.0
Rafael Eduardo Gonzalez Retana,2018-02-03,5,1,0,1171.403819420981,1250,1250,1177.3392710142102,1250.0,1250.0
Michel Saade,2018-02-03,4,1,0,1175.985962729426,1250,1250,1173.9693735256342,1250.0,1250.0
Yasitha De Silva,2020-03-06,2,3,0,1088.3655625877516,1250,1250,1250.0,1078.451366981032,1250.0
Muhammad Althaf Dhaifullah,2018-02-03,1,1,0,1173.5726588545972,1250,1250,1163.2625669364234,1250.0,1250.0
Jad Ballout,2018-02-03,5,1,0,1188.735682160498,1250,1250,1169.2770967493109,1250.0,1250.0
Alex Fairbanks,2018-02-03,4,1,0,1185.580519810404,1250,1250,1250.0,1178.4052088065382,1250.0
Peter Sallay,2018-02-05,228,1,0,1182.4539430261764,1250,1250,1174.9499176344866,1250.0,1250.0
Peter Makk,2019-06-17,255,2,0,1146.3073425264413,1250,1250,1172.8144804635317,1206.8394704126647,1250.0
Conor Berg,2018-02-05,241,1,0,1223.6046437810996,1250,1250,1213.542408530562,1250.0,1250.0
Jeff Greenwald,2018-02-05,237,1,0,1188.4343412436049,1250,1250,1171.3850261243397,1250.0,1250.0
Alex Brenner,2018-02-05,233,1,0,1167.961403024059,1250,1250,1163.045142556454,1250.0,1250.0
Jacob Brumm,2023-08-14,249,4,0,1073.893665333719,1250,1250,1040.5939514839963,1250.0,1250.0
Gokul Suresh,2018-02-12,250,1,0,1193.8386776763548,1250,1250,1172.6011772048341,1250.0,1250.0
Ramakrishnan Rangaraju,2018-02-12,244,1,0,1185.8110711139707,1250,1250,1170.9491943083171,1250.0,1250.0
Leo Bresson,2018-02-12,250,1,0,1213.4356133851372,1250,1250,1191.4315530128845,1250.0,1250.0
Gary Kushnirovich,2020-02-10,244,3,0,1184.306869589483,1250,1250,1155.0643576294199,1250.0,1250.0
Filippo Mora,2018-02-19,233,1,0,1221.2274225618764,1250,1250,1209.956875831303,1250.0,1250.0
Michel Alexandre Fortin,2018-02-19,236,1,0,1184.3368048899058,1250,1250,1184.3368048899058,1250.0,1250.0
Patricio Betancourt Gonzalez,2018-04-09,232,2,0,1132.2782359100881,1250,1250,1184.3368048899058,1176.3650699934233,1250.0
Teppei Uesugi,2018-02-26,248,1,0,1216.9480653164414,1250,1250,1201.497001252572,1250.0,1250.0
Naoto Kai,2019-02-25,244,2,0,1144.8615510043287,1250,1250,1123.5398187674482,1250.0,1250.0
Chukang Wang,2023-10-16,245,9,0,988.448286964193,1250,1250,991.5102890340835,1149.7039941212688,1250.0
Raphael Archambault Laurin,2018-03-12,240,1,0,1202.3094374029977,1250,1250,1193.6982057605337,1250.0,1250.0
Grant Solomon,2018-03-12,254,1,0,1169.7522434446216,1250,1250,1169.4499624244138,1250.0,1250.0
Chih Chi Huang,2022-08-15,245,2,0,1202.8653697874586,1250,1250,1161.180375833983,1250.0,1250.0
Charles Bertimon,2018-03-19,242,1,0,1218.2498875104538,1250,1250,1204.5511726995874,1250.0,1250.0
Cyril Vandermeersch,2022-03-21,240,3,0,1167.883216534968,1250,1250,1127.2280498769169,1250.0,1250.0
Romain Bauvy,2018-03-26,236,1,0,1185.4423004777882,1250,1250,1170.5028379640162,1250.0,1250.0
Joel Cannell,2018-03-26,233,1,0,1194.0776839678542,1250,1250,1250.0,1180.0480021848264,1250.0
Miguel Semmler,2018-10-08,283,6,0,1154.4121290678574,1250,1250,1201.693972996875,1156.3609432688488,1250.0
Luis Gomez,2018-04-02,236,1,0,1166.3413477272632,1250,1250,1250.0,1176.2115375558712,1250.0
Muzammil Murtaza,2022-09-16,4,4,0,1110.434380699106,1250,1250,1250.0,1204.8217586109013,1134.693573353169
Brandon Perez,2023-11-27,248,3,0,1150.0237315001482,1250,1250,1196.0710173355774,1184.3368048899058,1250.0
Yassir Kilani,2018-04-07,5,1,0,1184.3368048899058,1250,1250,1184.3368048899058,1250.0,1250.0
Soufiane El Mesbahi,2018-04-07,4,1,0,1201.7362702771734,1250,1250,1177.9756381626642,1250.0,1250.0
Mark Chigaazira,2018-04-07,5,1,0,1184.3368048899058,1250,1250,1184.3368048899058,1250.0,1250.0
Chun Hun Wong,2018-04-07,4,2,0,1161.3708916813473,1250,1250,1155.8622697994779,1250.0,1250.0
Ismail Saadi,2018-04-09,250,1,0,1237.163289278948,1250,1250,1250.0,1196.0429937457798,1250.0
Francesco Garzelli,2018-04-09,231,1,0,1221.2109814482271,1250,1250,1250.0,1215.4696782951007,1250.0
Hao Yuan Ng,2018-04-09,236,1,0,1179.3089666544192,1250,1250,1175.2017138121173,1250.0,1250.0
Mohamed Ali Bellalouna,2018-04-16,275,1,0,1224.1733036866915,1250,1250,1250.0,1216.903936694411,1250.0
Adam Nagoudi,2018-04-16,240,1,0,1195.3869182866217,1250,1250,1250.0,1179.2007654284598,1250.0
Ivan Yatsuk,2018-04-16,232,1,0,1196.766908662521,1250,1250,1250.0,1184.3368048899058,1250.0
Daniel Paty,2018-07-23,229,2,0,1136.8020495829992,1250,1250,1250.0,1093.7659028102964,1250.0
Skander Ben Abdallah,2022-05-16,243,3,0,1133.3146970832236,1250,1250,1250.0,1113.4820007355854,1250.0
Amaury Delmas,2018-04-16,192,1,0,1239.7929842294004,1250,1250,1250.0,1199.038074099983,1250.0
Berk Ilkel,2023-09-04,238,5,0,1109.0298267187884,1250,1250,1118.6236405907473,1162.4730592688818,1250.0
Ercole Di Ianni,2018-04-23,239,1,0,1202.038362567164,1250,1250,1250.0,1187.995377834288,1250.0
Davide Guerra,2018-04-23,233,1,0,1161.6859185873684,1250,1250,1250.0,1154.5835210203077,1250.0
Alexandre Rotsaert,2018-04-30,248,1,0,1220.769829375688,1250,1250,1250.0,1212.0620158748893,1250.0
Paul Oosterbaan,2018-07-09,232,2,0,1135.9972275311702,1250,1250,1185.5783055492773,1175.799951743762,1250.0
