tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2023-0747,Beijing,Hard,32,A,20230927,287,3,R16,168,200005,,,Ugo Humbert,L,188,FRA,25,126094,5,,Andrey Rublev,R,188,RUS,25,5,6,7,,,11,1,131,73,52,25,17,10,15,7,3,6,,,6,2,103,57,38,22,16,5,10,36,6
2023-0747,Beijing,Hard,32,A,20230927,286,3,R16,117,106421,2,,Daniil Medvedev,R,198,RUS,27,200282,,,Alex De Minaur,R,183,AUS,24,7,6,,,,3,8,74,47,35,11,11,1,3,6,3,,,,5,2,83,43,27,19,10,6,9,3,12
2023-0747,Beijing,Hard,32,A,20230927,300,3,F,121,206173,6,,Jannik Sinner,R,188,ITA,22,106421,2,,Daniil Medvedev,R,198,RUS,27,7,7,,,,3,0,75,51,42,17,12,1,1,6,6,,,,6,4,78,57,43,11,12,5,5,7,3
2023-0747,Beijing,Hard,32,A,20230927,299,3,SF,115,206173,6,,Jannik Sinner,R,188,ITA,22,207989,1,,Carlos Alcaraz,R,185,ESP,20,7,6,,,,1,0,75,44,29,15,9,7,9,6,1,,,,4,0,63,45,27,5,10,3,8,7,2
2023-0747,Beijing,Hard,32,A,20230927,298,3,SF,85,106421,2,,Daniil Medvedev,R,198,RUS,27,100644,8,,Alexander Zverev,R,198,GER,26,6,6,,,,8,1,57,41,33,11,10,4,4,4,3,,,,1,1,51,38,27,6,9,2,4,3,10
2023-0747,Beijing,Hard,32,A,20230927,296,3,QF,151,206173,6,,Jannik Sinner,R,188,ITA,22,105777,,,Grigor Dimitrov,R,188,BUL,32,6,3,6,,,3,1,85,50,34,23,13,7,8,4,6,2,,,2,3,97,57,40,20,14,12,15,7,19
2023-0747,Beijing,Hard,32,A,20230927,295,3,QF,138,100644,8,,Alexander Zverev,R,198,GER,26,111797,,,Nicolas Jarry,R,198,CHI,27,6,6,6,,,13,1,98,83,64,7,15,1,1,1,7,3,,,8,0,75,45,36,13,13,1,4,10,23
2023-0747,Beijing,Hard,32,A,20230927,294,3,QF,126,106421,2,,Daniil Medvedev,R,198,RUS,27,200005,,,Ugo Humbert,L,188,FRA,25,6,3,6,,,7,9,82,54,37,13,13,1,5,4,6,1,,,0,5,81,45,25,17,13,6,12,3,36
2023-0747,Beijing,Hard,32,A,20230927,297,3,QF,104,207989,1,,Carlos Alcaraz,R,185,ESP,20,134770,7,,Casper Ruud,R,183,NOR,24,6,6,,,,6,1,55,38,27,11,9,1,2,4,2,,,,1,4,77,50,31,8,9,11,15,2,9
2023-0747,Beijing,Hard,32,A,20230927,292,3,R16,177,134770,7,,Casper Ruud,R,183,NOR,24,144869,,,Tomas Martin Etcheverry,R,196,ARG,24,1,7,7,,,8,7,109,63,40,24,16,6,11,6,5,6,,,8,2,100,52,40,24,15,7,10,9,31
2023-0747,Beijing,Hard,32,A,20230927,291,3,R16,92,105777,,,Grigor Dimitrov,R,188,BUL,32,208029,3,,Holger Rune,R,185,DEN,20,6,7,,,,5,1,55,33,26,13,10,1,2,3,5,,,,3,3,74,48,32,9,11,7,11,19,4
2023-0747,Beijing,Hard,32,A,20230927,290,3,R16,67,206173,6,,Jannik Sinner,R,188,ITA,22,106415,,SE,Yoshihito Nishioka,L,170,JPN,27,6,6,,,,8,1,43,21,19,11,7,1,2,2,0,,,,0,1,51,33,13,8,7,5,11,7,38
2023-0747,Beijing,Hard,32,A,20230927,289,3,R16,154,100644,8,,Alexander Zverev,R,198,GER,26,200221,,,Alejandro Davidovich Fokina,R,183,ESP,24,6,6,6,,,9,1,90,69,42,13,13,3,6,7,2,1,,,4,1,103,69,36,15,14,10,18,10,25
2023-0747,Beijing,Hard,32,A,20230927,288,3,R16,178,111797,,,Nicolas Jarry,R,198,CHI,27,208286,,Q,Matteo Arnaldi,R,183,ITA,22,6,7,6,,,12,2,108,78,57,15,17,5,7,7,6,3,,,9,5,111,68,48,22,16,6,9,23,48
2023-0747,Beijing,Hard,32,A,20230927,293,3,R16,81,207989,1,,Carlos Alcaraz,R,185,ESP,20,207518,,,Lorenzo Musetti,R,185,ITA,21,6,6,,,,1,3,53,36,24,11,8,3,3,2,2,,,,2,1,42,22,15,7,8,1,5,2,18
2023-5014,Shanghai Masters,Hard,128,M,20231002,228,3,R128,87,132283,,,Lorenzo Sonego,R,191,ITA,28,210340,,Q,Philip Sekulic,U,,AUS,20,6,6,,,,13,0,59,38,31,11,9,4,4,3,2,,,,0,0,51,36,22,6,8,5,8,59,298
2023-5014,Shanghai Masters,Hard,128,M,20231002,240,3,R64,133,202103,20,,Francisco Cerundolo,R,185,ARG,25,111456,,,Mackenzie Mcdonald,R,178,USA,28,7,7,,,,3,4,91,55,42,15,12,1,3,6,6,,,,5,0,91,65,47,12,12,8,10,21,38
2023-5014,Shanghai Masters,Hard,128,M,20231002,231,3,R128,114,202320,,Q,Beibit Zhukayev,R,,KAZ,22,109303,,Q,Stefano Napolitano,R,196,ITA,28,7,7,,,,6,2,67,44,36,15,12,3,3,5,5,,,,9,4,89,58,39,17,12,10,12,302,252
2023-5014,Shanghai Masters,Hard,128,M,20231002,232,3,R128,134,126846,,,Aleksandar Vukic,R,188,AUS,27,106148,,,Roberto Carballes Baena,R,183,ESP,30,6,7,,,,9,0,64,37,32,16,11,0,1,4,6,,,,2,2,91,52,35,21,11,4,6,54,61
2023-5014,Shanghai Masters,Hard,128,M,20231002,235,3,R128,160,105062,,Q,Mikhail Kukushkin,R,183,KAZ,35,124186,,,Alexandre Muller,R,183,FRA,26,6,6,6,,,0,1,108,78,50,21,15,7,8,7,3,2,,,10,1,94,57,43,14,14,0,4,245,81
2023-5014,Shanghai Masters,Hard,128,M,20231002,236,3,R128,62,106296,,,Gregoire Barrere,R,183,FRA,29,132686,,,Nuno Borges,R,185,POR,26,6,6,,,,2,2,53,38,28,10,8,7,7,2,2,,,,0,1,43,27,17,6,8,2,6,73,85
2023-5014,Shanghai Masters,Hard,128,M,20231002,238,3,R64,91,106421,2,,Daniil Medvedev,R,198,RUS,27,106426,,,Cristian Garin,R,185,CHI,27,6,6,,,,7,6,55,36,29,7,9,7,9,3,3,,,,4,3,61,38,26,5,9,4,9,3,98
2023-5014,Shanghai Masters,Hard,128,M,20231002,239,3,R64,72,200624,26,,Sebastian Korda,R,196,USA,23,207352,,WC,Bu Yunchaokete,U,,CHN,21,6,6,,,,9,2,58,35,28,12,9,0,0,1,4,,,,1,2,47,30,20,7,8,3,6,26,186
2023-5014,Shanghai Masters,Hard,128,M,20231002,241,3,R64,202,105916,,,Marton Fucsovics,R,188,HUN,31,200000,14,,Felix Auger Aliassime,R,193,CAN,23,7,4,6,,,5,5,133,69,43,38,16,9,12,6,6,3,,,8,6,94,62,48,11,15,1,4,57,15
2023-5014,Shanghai Masters,Hard,128,M,20231002,248,3,R64,84,200318,,Q,Yu Hsiou Hsu,U,,TPE,24,207518,17,,Lorenzo Musetti,R,185,ITA,21,6,6,,,,2,1,45,30,25,10,9,2,3,3,4,,,,3,4,70,46,30,8,10,6,10,184,18
2023-5014,Shanghai Masters,Hard,128,M,20231002,243,3,R64,95,210097,19,,Ben Shelton,L,,USA,20,144719,,,Jaume Munar,R,183,ESP,26,6,6,,,,3,3,62,47,37,8,10,3,3,4,4,,,,2,3,59,37,25,12,10,3,5,20,82
2023-5014,Shanghai Masters,Hard,128,M,20231002,244,3,R64,66,202104,25,,Sebastian Baez,R,170,ARG,22,208013,,Q,Dane Sweeny,R,170,AUS,22,6,6,,,,2,1,47,34,26,11,9,1,1,2,4,,,,1,1,46,32,21,7,9,0,3,29,273
2023-5014,Shanghai Masters,Hard,128,M,20231002,245,3,R64,105,206173,6,,Jannik Sinner,R,188,ITA,22,106218,,,Marcos Giron,R,180,USA,30,7,6,,,,4,2,61,43,34,10,10,1,3,6,2,,,,2,2,78,44,31,10,10,4,8,4,80
2023-5014,Shanghai Masters,Hard,128,M,20231002,246,3,R64,69,206909,,,Brandon Nakashima,R,185,USA,22,208029,3,,Holger Rune,R,185,DEN,20,6,6,,,,5,0,44,32,26,5,7,1,1,0,2,,,,4,3,54,39,19,5,7,9,14,122,5
2023-5014,Shanghai Masters,Hard,128,M,20231002,247,3,R64,147,111190,,,Zhizhen Zhang,R,193,CHN,26,144869,28,,Tomas Martin Etcheverry,R,196,ARG,24,4,6,6,,,6,0,89,63,47,14,15,5,6,6,3,4,,,7,1,77,51,38,15,14,1,3,60,31
2023-5014,Shanghai Masters,Hard,128,M,20231002,227,3,R128,94,209279,,Q,Terence Atmane,L,,FRA,21,111442,,,Jordan Thompson,R,183,AUS,29,6,3,6,,,7,4,70,43,31,16,13,5,7,3,6,1,,,5,0,61,44,30,7,12,2,6,148,62
2023-5014,Shanghai Masters,Hard,128,M,20231002,249,3,R64,101,128034,16,,Hubert Hurkacz,R,196,POL,26,106423,,,Thanasi Kokkinakis,R,196,AUS,27,7,6,,,,17,1,70,49,42,11,11,1,1,6,4,,,,6,0,64,38,30,18,11,0,1,17,69
2023-5014,Shanghai Masters,Hard,128,M,20231002,250,3,R64,85,206681,,,Fabian Marozsan,R,191,HUN,23,200282,11,,Alex De Minaur,R,183,AUS,24,6,7,,,,5,2,65,45,33,12,11,2,3,3,5,,,,5,2,62,35,25,11,10,2,5,91,11
2023-5014,Shanghai Masters,Hard,128,M,20231002,251,3,R64,62,105583,,,Dusan Lajovic,R,180,SRB,33,134868,23,,Tallon Griekspoor,R,188,NED,27,6,3,,,,5,1,38,26,22,7,7,1,1,4,2,,,,3,4,56,32,23,9,8,3,5,55,24
2023-5014,Shanghai Masters,Hard,128,M,20231002,242,3,R64,74,126128,,,Roman Safiullin,R,185,RUS,26,100644,9,,Alexander Zverev,R,198,GER,26,6,6,,,,7,0,47,28,25,10,8,1,1,3,1,,,,7,0,55,42,20,8,8,2,6,50,10
2023-5014,Shanghai Masters,Hard,128,M,20231002,224,3,R128,168,106043,,WC,Diego Schwartzman,R,170,ARG,31,209414,,,Luca Van Assche,R,,FRA,19,5,6,6,,,0,2,114,76,46,18,15,13,18,7,3,2,,,8,2,79,52,27,14,14,3,10,130,66
2023-5014,Shanghai Masters,Hard,128,M,20231002,211,3,R128,77,209950,,,Arthur Fils,R,185,FRA,19,200303,,,Pavel Kotov,R,191,RUS,24,6,6,,,,5,5,55,32,26,10,9,0,1,1,4,,,,3,1,53,38,19,9,8,6,10,44,103
2023-5014,Shanghai Masters,Hard,128,M,20231002,220,3,R128,137,208014,,Q,Rinky Hijikata,U,,AUS,22,111513,,,Laslo Djere,R,188,SRB,28,7,7,,,,2,3,96,61,48,16,12,7,8,6,5,,,,7,5,86,54,38,17,12,3,5,75,36
2023-5014,Shanghai Masters,Hard,128,M,20231002,179,3,R128,83,111456,,,Mackenzie Mcdonald,R,178,USA,28,144895,,,Corentin Moutet,L,178,FRA,24,6,6,,,,0,2,63,43,34,10,9,4,4,2,3,,,,0,0,51,41,23,5,8,0,3,38,119
2023-5014,Shanghai Masters,Hard,128,M,20231002,180,3,R128,86,105916,,,Marton Fucsovics,R,188,HUN,31,106187,,Q,Denis Yevseyev,U,,KAZ,30,6,6,,,,1,1,54,32,23,16,9,2,2,4,2,,,,1,1,47,28,20,10,9,2,5,57,260
2023-5014,Shanghai Masters,Hard,128,M,20231002,183,3,R128,99,126128,,,Roman Safiullin,R,185,RUS,26,104918,,,Andy Murray,R,190,GBR,36,6,6,,,,4,3,64,41,28,11,8,6,7,3,2,,,,2,5,63,32,23,9,9,3,8,50,39
2023-5014,Shanghai Masters,Hard,128,M,20231002,184,3,R128,86,144719,,,Jaume Munar,R,183,ESP,26,144751,,WC,Rigele Te,U,,CHN,25,6,6,,,,11,0,48,38,30,6,9,0,0,2,4,,,,4,3,65,36,21,17,9,7,10,82,489
2023-5014,Shanghai Masters,Hard,128,M,20231002,187,3,R128,96,208013,,Q,Dane Sweeny,R,170,AUS,22,106121,,,Taro Daniel,R,191,JPN,30,6,6,,,,1,0,66,37,24,17,9,5,6,2,3,,,,3,2,47,24,13,12,8,1,5,273,97
2023-5014,Shanghai Masters,Hard,128,M,20231002,188,3,R128,69,106218,,,Marcos Giron,R,180,USA,30,123755,,,Daniel Elahi Galan,R,191,COL,27,6,6,,,,5,1,48,29,25,13,9,2,2,4,2,,,,5,0,51,39,25,6,9,0,3,80,90
2023-5014,Shanghai Masters,Hard,128,M,20231002,191,3,R128,94,206909,,,Brandon Nakashima,R,185,USA,22,126523,,,Bernabe Zapata Miralles,R,185,ESP,26,6,7,,,,9,1,54,37,35,9,10,0,0,1,6,,,,0,1,53,31,23,9,9,0,2,122,70
2023-5014,Shanghai Masters,Hard,128,M,20231002,192,3,R128,54,111190,,,Zhizhen Zhang,R,193,CHN,26,104755,,,Richard Gasquet,R,185,FRA,37,6,6,,,,11,1,33,23,22,6,7,0,0,1,2,,,,0,3,55,38,17,7,8,6,11,60,63
2023-5014,Shanghai Masters,Hard,128,M,20231002,195,3,R128,168,200318,,Q,Yu Hsiou Hsu,U,,TPE,24,126845,,,Max Purcell,R,185,AUS,25,7,4,6,,,3,7,123,76,45,20,16,8,15,6,6,4,,,11,3,104,63,44,13,16,9,16,184,41
2023-5014,Shanghai Masters,Hard,128,M,20231002,196,3,R128,79,106423,,,Thanasi Kokkinakis,R,196,AUS,27,104926,,WC,Fabio Fognini,R,178,ITA,36,6,6,,,,6,2,53,37,31,8,9,2,2,2,4,,,,2,3,54,39,26,7,9,2,5,69,128
2023-5014,Shanghai Masters,Hard,128,M,20231002,199,3,R128,83,206681,,,Fabian Marozsan,R,191,HUN,23,126239,,,Arthur Rinderknech,R,196,FRA,28,7,6,,,,1,2,61,42,35,11,10,0,0,6,2,,,,2,3,63,41,33,9,10,2,4,91,68
2023-5014,Shanghai Masters,Hard,128,M,20231002,200,3,R128,113,105583,,,Dusan Lajovic,R,180,SRB,33,104527,,,Stan Wawrinka,R,183,SUI,38,6,7,,,,6,1,72,50,36,11,11,2,5,4,6,,,,10,1,75,46,35,10,11,4,8,55,46
2023-5014,Shanghai Masters,Hard,128,M,20231002,203,3,R128,147,105870,,,Yannick Hanfmann,R,193,GER,31,105902,,Q,James Duckworth,R,183,AUS,31,6,6,6,,,12,1,93,68,57,16,16,1,1,4,7,3,,,10,1,99,63,48,22,15,5,7,53,139
2023-5014,Shanghai Masters,Hard,128,M,20231002,204,3,R128,173,106415,,,Yoshihito Nishioka,L,170,JPN,28,127157,,,Daniel Altmaier,R,191,GER,25,6,3,7,,,1,0,91,60,44,21,15,4,5,4,6,6,,,15,2,92,60,47,19,16,1,2,48,47
2023-5014,Shanghai Masters,Hard,128,M,20231002,207,3,R128,127,111460,,,Quentin Halys,R,191,FRA,26,106234,,,Aslan Karatsev,R,185,RUS,30,7,3,6,,,5,6,86,45,35,23,14,5,7,6,6,2,,,8,5,95,57,46,16,15,5,8,76,52
2023-5014,Shanghai Masters,Hard,128,M,20231002,208,3,R128,111,202358,,Q,Chun Hsin Tseng,R,175,TPE,22,207686,,,Alexander Shevchenko,R,,KAZ,22,3,6,6,,,3,3,79,49,36,16,13,3,5,6,3,2,,,2,3,70,37,26,17,13,2,6,380,84
2023-5014,Shanghai Masters,Hard,128,M,20231002,252,3,R64,127,111153,29,,Christopher Eubanks,R,201,USA,27,105870,,,Yannick Hanfmann,R,193,GER,31,4,6,6,,,14,1,85,66,43,12,14,1,3,6,3,2,,,8,1,91,63,40,15,13,7,11,32,53
2023-5014,Shanghai Masters,Hard,128,M,20231002,212,3,R128,125,124116,,,Sebastian Ofner,R,191,AUT,27,122669,,,Juan Pablo Varillas,R,185,PER,27,7,7,,,,12,2,87,50,41,18,12,3,5,6,6,,,,6,0,95,62,45,14,12,2,4,49,65
2023-5014,Shanghai Masters,Hard,128,M,20231002,215,3,R128,124,200670,,,J J Wolf,R,183,USA,24,106398,,,Pedro Cachin,R,185,ARG,28,3,6,6,,,12,3,91,49,42,19,14,7,9,6,3,4,,,7,4,82,56,41,11,14,2,5,51,71
2023-5014,Shanghai Masters,Hard,128,M,20231002,216,3,R128,134,208286,,,Matteo Arnaldi,R,183,ITA,22,200615,,,Alexei Popyrin,R,196,AUS,24,4,6,6,,,2,2,89,45,34,23,15,2,5,6,3,4,,,6,1,85,55,37,14,14,4,8,42,43
2023-5014,Shanghai Masters,Hard,128,M,20231002,219,3,R128,136,122298,,,Botic Van De Zandschulp,R,188,NED,27,106331,,,Christopher Oconnell,R,183,AUS,29,6,6,6,,,10,2,83,63,48,13,15,2,4,2,7,4,,,4,1,97,64,47,10,15,4,9,67,58
2023-5014,Shanghai Masters,Hard,128,M,20231002,223,3,R128,177,133297,,,Yosuke Watanuki,R,180,JPN,25,209992,,WC,Juncheng Shang,L,,CHN,18,7,4,6,,,13,4,103,59,43,26,16,7,10,6,6,4,,,2,1,125,78,50,27,16,9,12,79,156
2023-5014,Shanghai Masters,Hard,128,M,20231002,253,3,R64,74,134770,8,,Casper Ruud,R,183,NOR,24,106415,,,Yoshihito Nishioka,L,170,JPN,28,7,6,,,,9,0,39,34,29,3,9,0,1,5,0,,,,2,1,60,36,20,8,9,4,9,9,48
2023-5014,Shanghai Masters,Hard,128,M,20231002,261,3,R64,82,126774,4,,Stefanos Tsitsipas,R,193,GRE,25,208014,,Q,Rinky Hijikata,U,,AUS,22,6,6,,,,4,1,49,32,26,9,9,4,5,4,2,,,,3,1,57,29,18,11,9,5,9,6,75
2023-5014,Shanghai Masters,Hard,128,M,20231002,255,3,R64,92,105173,31,,Adrian Mannarino,L,183,FRA,35,202358,,Q,Chun Hsin Tseng,R,175,TPE,22,6,6,,,,6,2,54,34,27,9,8,3,3,2,2,,,,5,2,62,41,23,8,8,5,9,23,380
2023-5014,Shanghai Masters,Hard,128,M,20231002,282,3,R32,164,106043,,WC,Diego Schwartzman,R,170,ARG,31,126203,7,,Taylor Fritz,R,193,USA,25,6,3,7,,,3,1,90,60,39,20,15,1,4,4,6,6,,,17,2,107,66,49,19,16,6,9,130,8
2023-5014,Shanghai Masters,Hard,128,M,20231002,283,3,R32,102,111797,22,,Nicolas Jarry,R,198,CHI,27,132283,,,Lorenzo Sonego,R,191,ITA,28,7,6,,,,6,1,61,36,31,15,10,1,1,6,2,,,,2,1,64,46,28,13,10,5,7,22,59
2023-5014,Shanghai Masters,Hard,128,M,20231002,284,3,R32,118,105777,18,,Grigor Dimitrov,R,188,BUL,32,111575,13,,Karen Khachanov,R,198,RUS,27,7,6,,,,10,1,70,47,40,12,11,2,2,6,4,,,,4,3,75,49,38,12,11,5,6,19,14
2023-5014,Shanghai Masters,Hard,128,M,20231002,285,3,R32,143,207989,1,,Carlos Alcaraz,R,185,ESP,20,105554,30,,Daniel Evans,R,175,GBR,33,7,6,,,,6,1,65,41,29,16,11,4,6,6,4,,,,2,4,107,59,39,19,11,12,15,2,33
2023-5014,Shanghai Masters,Hard,128,M,20231002,286,3,R16,98,200624,26,,Sebastian Korda,R,196,USA,23,202103,20,,Francisco Cerundolo,R,185,ARG,25,7,7,,,,7,0,74,49,40,15,12,3,4,5,6,,,,5,1,68,51,40,7,12,0,2,26,21
2023-5014,Shanghai Masters,Hard,128,M,20231002,287,3,R16,150,210097,19,,Ben Shelton,L,,USA,20,206173,6,,Jannik Sinner,R,188,ITA,22,2,6,7,,,15,4,101,74,54,13,15,3,5,6,3,6,,,8,1,97,71,49,14,14,9,10,20,4
2023-5014,Shanghai Masters,Hard,128,M,20231002,288,3,R16,158,128034,16,,Hubert Hurkacz,R,196,POL,26,111190,,,Zhizhen Zhang,R,193,CHN,26,7,4,7,,,16,0,94,66,58,14,17,3,6,6,6,6,,,5,2,118,78,55,22,17,2,4,17,60
2023-5014,Shanghai Masters,Hard,128,M,20231002,289,3,R16,159,206681,,,Fabian Marozsan,R,191,HUN,23,134770,8,,Casper Ruud,R,183,NOR,24,7,3,6,,,6,1,113,80,58,15,16,8,11,6,6,4,,,14,3,123,82,60,17,15,12,14,91,9
2023-5014,Shanghai Masters,Hard,128,M,20231002,290,3,R16,95,126094,5,,Andrey Rublev,R,188,RUS,25,126205,12,,Tommy Paul,R,185,USA,26,7,7,,,,4,1,58,36,29,16,12,0,1,5,5,,,,6,0,77,49,30,16,12,3,6,7,12
2023-5014,Shanghai Masters,Hard,128,M,20231002,281,3,R32,129,200005,32,,Ugo Humbert,L,188,FRA,25,126774,4,,Stefanos Tsitsipas,R,193,GRE,25,6,3,7,,,8,1,85,55,46,14,15,6,8,4,6,5,,,7,1,83,59,47,13,16,3,6,34,6
2023-5014,Shanghai Masters,Hard,128,M,20231002,291,3,R16,57,200005,32,,Ugo Humbert,L,188,FRA,25,200670,,,J J Wolf,R,183,USA,24,6,6,,,,6,0,35,26,24,8,8,0,0,1,2,,,,0,4,41,22,12,5,7,2,6,34,51
2023-5014,Shanghai Masters,Hard,128,M,20231002,293,3,R16,130,105777,18,,Grigor Dimitrov,R,188,BUL,32,207989,1,,Carlos Alcaraz,R,185,ESP,20,5,6,6,,,10,4,86,62,45,13,15,3,5,7,2,4,,,4,0,78,53,38,14,15,1,5,19,2
2023-5014,Shanghai Masters,Hard,128,M,20231002,294,3,QF,174,200624,26,,Sebastian Korda,R,196,USA,23,210097,19,,Ben Shelton,L,,USA,20,6,6,7,,,5,2,105,66,44,26,16,4,7,7,2,6,,,17,5,119,75,53,18,16,11,16,26,20
2023-5014,Shanghai Masters,Hard,128,M,20231002,295,3,QF,103,128034,16,,Hubert Hurkacz,R,196,POL,26,206681,,,Fabian Marozsan,R,191,HUN,23,4,6,6,,,18,1,74,50,41,10,13,2,4,6,1,3,,,4,0,82,49,30,15,13,6,11,17,91
2023-5014,Shanghai Masters,Hard,128,M,20231002,296,3,QF,90,126094,5,,Andrey Rublev,R,188,RUS,25,200005,32,,Ugo Humbert,L,188,FRA,25,6,6,,,,2,0,51,32,23,12,8,3,4,2,3,,,,2,1,71,40,21,14,9,5,10,7,34
2023-5014,Shanghai Masters,Hard,128,M,20231002,297,3,QF,99,105777,18,,Grigor Dimitrov,R,188,BUL,32,111797,22,,Nicolas Jarry,R,198,CHI,27,7,6,,,,11,2,62,42,38,11,11,0,0,6,4,,,,13,1,64,44,39,8,11,4,5,19,22
2023-5014,Shanghai Masters,Hard,128,M,20231002,298,3,SF,76,128034,16,,Hubert Hurkacz,R,196,POL,26,200624,26,,Sebastian Korda,R,196,USA,23,6,6,,,,14,0,63,47,40,6,10,0,0,3,4,,,,9,0,57,43,32,4,9,2,4,17,26
2023-5014,Shanghai Masters,Hard,128,M,20231002,299,3,SF,109,126094,5,,Andrey Rublev,R,188,RUS,25,105777,18,,Grigor Dimitrov,R,188,BUL,32,7,6,,,,9,1,76,56,40,10,11,4,6,6,3,,,,0,3,71,43,27,14,10,1,4,7,19
2023-5014,Shanghai Masters,Hard,128,M,20231002,300,3,F,126,128034,16,,Hubert Hurkacz,R,196,POL,26,126094,5,,Andrey Rublev,R,188,RUS,25,6,3,7,,,21,0,93,70,57,11,15,1,2,3,6,6,,,13,0,96,70,53,17,15,3,4,17,7
2023-5014,Shanghai Masters,Hard,128,M,20231002,176,3,R128,140,207352,,WC,Bu Yunchaokete,U,,CHN,21,200175,,,Miomir Kecmanovic,R,183,SRB,24,6,6,2,,,17,1,74,43,36,15,11,3,4,7,2,1,,,10,3,86,61,39,10,12,3,7,186,45
2023-5014,Shanghai Masters,Hard,128,M,20231002,292,3,R16,144,111797,22,,Nicolas Jarry,R,198,CHI,27,106043,,WC,Diego Schwartzman,R,170,ARG,31,6,5,6,,,15,0,81,52,41,20,15,3,4,3,7,3,,,3,3,96,70,44,15,15,4,7,22,130
2023-5014,Shanghai Masters,Hard,128,M,20231002,280,3,R32,163,200670,,,J J Wolf,R,183,USA,24,208286,,,Matteo Arnaldi,R,183,ITA,22,2,6,7,,,3,2,101,53,37,25,14,7,10,6,3,6,,,8,6,119,76,52,18,15,12,15,51,42
2023-5014,Shanghai Masters,Hard,128,M,20231002,279,3,R32,166,126205,12,,Tommy Paul,R,185,USA,26,209950,,,Arthur Fils,R,185,FRA,19,6,6,6,,,6,4,99,56,40,30,16,3,4,4,7,4,,,5,4,106,67,50,19,16,5,8,12,44
2023-5014,Shanghai Masters,Hard,128,M,20231002,278,3,R32,62,126094,5,,Andrey Rublev,R,188,RUS,25,105173,31,,Adrian Mannarino,L,183,FRA,35,6,6,,,,6,0,51,34,27,9,8,2,2,3,0,,,,3,0,40,30,15,4,7,1,5,7,23
2023-5014,Shanghai Masters,Hard,128,M,20231002,256,3,R64,82,209950,,,Arthur Fils,R,185,FRA,19,200221,24,,Alejandro Davidovich Fokina,R,183,ESP,24,6,7,,,,7,3,55,32,27,11,10,1,2,2,5,,,,2,0,65,46,31,7,10,2,6,44,25
2023-5014,Shanghai Masters,Hard,128,M,20231002,257,3,R64,70,126205,12,,Tommy Paul,R,185,USA,26,124116,,,Sebastian Ofner,R,191,AUT,27,6,6,,,,4,1,35,18,16,12,7,0,0,3,0,,,,0,2,59,40,19,9,8,1,6,12,49
2023-5014,Shanghai Masters,Hard,128,M,20231002,258,3,R64,192,200670,,,J J Wolf,R,183,USA,24,111815,15,,Cameron Norrie,L,188,GBR,28,6,5,7,,,13,4,109,63,43,22,16,7,11,3,7,6,,,4,1,110,76,44,19,17,14,19,51,16
2023-5014,Shanghai Masters,Hard,128,M,20231002,259,3,R64,139,208286,,,Matteo Arnaldi,R,183,ITA,22,105526,21,,Jan Lennard Struff,R,193,GER,33,6,3,6,,,8,2,92,58,41,19,14,8,11,3,6,4,,,6,3,84,52,36,14,14,5,9,42,27
2023-5014,Shanghai Masters,Hard,128,M,20231002,260,3,R64,117,200005,32,,Ugo Humbert,L,188,FRA,25,122298,,,Botic Van De Zandschulp,R,188,NED,27,6,1,6,,,1,2,75,44,26,15,13,4,9,4,6,2,,,2,3,66,40,28,9,12,3,8,34,67
2023-5014,Shanghai Masters,Hard,128,M,20231002,262,3,R64,153,126203,7,,Taylor Fritz,R,193,USA,25,133297,,,Yosuke Watanuki,R,180,JPN,25,7,6,6,,,15,4,108,66,50,25,17,4,6,6,7,4,,,19,3,111,62,53,21,17,2,5,8,79
2023-5014,Shanghai Masters,Hard,128,M,20231002,263,3,R64,139,106043,,WC,Diego Schwartzman,R,170,ARG,31,208103,27,,Jiri Lehecka,R,185,CZE,21,6,3,6,,,1,2,83,60,43,12,13,6,8,4,6,2,,,7,1,109,64,41,20,14,10,14,130,30
2023-5014,Shanghai Masters,Hard,128,M,20231002,264,3,R64,102,111797,22,,Nicolas Jarry,R,198,CHI,27,209279,,Q,Terence Atmane,L,,FRA,21,7,6,,,,3,1,47,32,30,11,10,0,0,5,2,,,,6,1,58,41,26,9,10,1,4,22,148
2023-5014,Shanghai Masters,Hard,128,M,20231002,265,3,R64,122,132283,,,Lorenzo Sonego,R,191,ITA,28,126207,10,,Frances Tiafoe,R,188,USA,25,2,6,6,,,9,2,76,54,43,8,13,6,8,6,2,3,,,1,3,77,52,35,11,12,2,5,59,13
2023-5014,Shanghai Masters,Hard,128,M,20231002,266,3,R64,122,111575,13,,Karen Khachanov,R,198,RUS,27,202320,,Q,Beibit Zhukayev,R,,KAZ,22,7,4,6,,,9,1,73,47,41,19,15,0,1,6,6,2,,,20,4,90,60,51,9,15,2,4,14,302
